RegionID,SizeRank,RegionName,RegionType,StateName,31/01/2000,29/02/2000,31/03/2000,30/04/2000,31/05/2000,30/06/2000,31/07/2000,31/08/2000,30/09/2000,31/10/2000,30/11/2000,31/12/2000,31/01/2001,28/02/2001,31/03/2001,30/04/2001,31/05/2001,30/06/2001,31/07/2001,31/08/2001,30/09/2001,31/10/2001,30/11/2001,31/12/2001,31/01/2002,28/02/2002,31/03/2002,30/04/2002,31/05/2002,30/06/2002,31/07/2002,31/08/2002,30/09/2002,31/10/2002,30/11/2002,31/12/2002,31/01/2003,28/02/2003,31/03/2003,30/04/2003,31/05/2003,30/06/2003,31/07/2003,31/08/2003,30/09/2003,31/10/2003,30/11/2003,31/12/2003,31/01/2004,29/02/2004,31/03/2004,30/04/2004,31/05/2004,30/06/2004,31/07/2004,31/08/2004,30/09/2004,31/10/2004,30/11/2004,31/12/2004,31/01/2005,28/02/2005,31/03/2005,30/04/2005,31/05/2005,30/06/2005,31/07/2005,31/08/2005,30/09/2005,31/10/2005,30/11/2005,31/12/2005,31/01/2006,28/02/2006,31/03/2006,30/04/2006,31/05/2006,30/06/2006,31/07/2006,31/08/2006,30/09/2006,31/10/2006,30/11/2006,31/12/2006,31/01/2007,28/02/2007,31/03/2007,30/04/2007,31/05/2007,30/06/2007,31/07/2007,31/08/2007,30/09/2007,31/10/2007,30/11/2007,31/12/2007,31/01/2008,29/02/2008,31/03/2008,30/04/2008,31/05/2008,30/06/2008,31/07/2008,31/08/2008,30/09/2008,31/10/2008,30/11/2008,31/12/2008,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022
394404,10,"Boston, MA",Msa,MA,232529,233825,235085,237294,239492,241847,244933,248575,252460,256448,260379,264394,267823,270903,273956,277275,280492,283725,287074,290679,294220,298185,301946,305276,307647,309817,312189,314745,317293,319863,322685,325880,329512,334298,338852,343105,346152,349347,352734,356476,359960,362770,364412,366122,368154,370619,373143,375599,378123,380793,383564,386533,389225,391670,394159,396710,400043,403305,406537,408958,411161,414280,417328,420791,423534,424813,425546,425366,426644,427524,428305,427825,427312,425943,425024,424277,423532,422277,419434,416886,413618,410879,407769,405634,404238,403257,402579,401685,400765,399444,397930,396489,395040,393148,391073,388989,387019,384649,382502,380462,378815,376950,374751,372384,369563,366350,363359,360675,358754,356852,354456,352670,351729,351726,351604,351250,350806,350455,350578,351721,353232,354951,356140,357312,357963,358378,358043,357370,355375,353547,351862,351529,351061,349894,348088,346902,345866,345603,344489,343361,341494,339669,337976,336835,335827,335556,335992,336954,337964,338491,339309,339855,340328,341426,343251,345728,347004,349597,352721,357090,360320,362577,364536,366758,369848,372658,374918,376572,378377,379779,381420,383410,385429,387210,388338,389088,389221,388946,389295,391016,394069,397170,399309,399925,400977,402091,404223,405808,407305,409012,410590,411744,413839,415999,418644,421101,424029,426411,427352,427831,429590,431346,434212,436087,438079,439485,441563,444340,446967,449612,452462,453975,455961,457549,460789,463023,465747,468352,471872,474512,476998,478985,480560,481870,482673,484159,485218,486632,487988,488850,488486,487645,487076,487537,487673,488394,489767,491180,492452,493952,496592,498676,501273,502735,503812,503558,505361,510414,517010,524275,530933,537782,543343,549525,554781,560907,568153,578162,588063,596008,601018,605586,609907,614740,620201,627388,635813
395057,11,"San Francisco, CA",Msa,CA,361606,363540,366236,373605,382905,391558,399132,405366,412787,419672,427041,434654,440822,446907,453710,461460,467600,471508,474540,477558,479959,481179,482015,481459,480780,480812,482401,486067,490104,495863,501687,507930,513032,516991,520721,523969,527391,530986,534621,538382,540365,542000,543803,547671,552220,557824,562918,568572,575775,584001,594371,603817,613607,622932,632719,641947,651637,661008,671512,682115,693156,704929,716285,728697,740758,751831,760245,768077,775757,784059,789756,793758,796217,799730,803826,805944,805244,803886,802071,801446,798381,794914,793035,792531,794435,791862,789545,786086,782830,778729,774807,771237,766866,759571,752260,741839,734344,728011,721832,714759,705872,697420,687407,676404,665060,654988,644261,636361,624815,617301,609851,603264,596710,593649,591312,585621,578008,576982,582011,590604,597091,600402,600956,601103,602440,601690,598072,595498,591490,588581,583818,579109,575238,570651,568015,564591,560239,554503,551963,547617,545916,541936,540294,538824,536457,536388,536758,539583,544925,553102,559920,567708,574262,583585,593703,604603,619556,632543,647633,660947,676818,689353,700189,707788,716294,725556,736952,750726,761011,771681,775447,780471,780038,779855,778804,780918,785461,792078,800230,808861,815492,824767,834844,845171,852621,860066,867043,876972,889213,901273,908711,917366,930462,942457,945205,946830,947675,950341,944571,940744,938543,944802,950320,957510,962316,967842,972781,977614,982924,988819,996038,1002908,1014197,1024810,1039062,1052541,1066928,1077704,1090742,1105576,1120018,1131387,1138943,1147556,1151332,1152744,1148443,1138607,1130369,1126380,1124987,1124476,1123900,1123338,1122781,1120176,1119917,1118442,1118711,1122476,1131272,1139042,1149996,1151322,1141695,1131442,1132643,1148641,1161263,1172176,1180765,1187058,1191896,1201345,1216773,1237810,1266647,1299998,1333964,1354973,1367338,1371845,1381725,1392934,1410216,1433224,1461773
394532,12,"Detroit, MI",Msa,MI,140743,141050,141598,142605,143759,144886,146178,147323,148289,149071,150064,151128,152166,153002,153754,154449,155215,155939,156628,157343,158106,158828,159423,160034,160735,161358,161835,162142,162423,162842,163153,163576,163891,164395,164844,165332,165807,166280,166521,166887,167311,167829,168136,168469,168915,169538,170095,170632,171158,171525,171975,172259,172725,173141,173618,174086,174520,175000,175361,175749,176152,176416,176653,176849,177217,177407,177483,177645,177955,178302,178533,178746,178976,179213,179262,179136,178864,178528,178088,177491,176799,176032,175236,174312,173164,171973,170683,169648,168441,167455,166326,165335,163841,162101,160392,159060,157663,156053,153919,151306,148411,145494,142375,138759,135561,133353,131391,128532,124358,120204,116566,114109,112292,110588,109414,108018,106802,104959,103414,101976,101373,100520,100033,99591,99770,100195,99958,99493,98579,97756,96611,95471,94191,93313,92619,91980,91350,90621,90155,89919,89953,90001,89932,89748,89521,89288,89694,90178,91123,92109,93449,94424,95026,95784,96590,97391,98094,99263,100791,102463,104218,106064,108131,110235,112310,114103,115713,117365,119096,120676,121941,123053,124096,125360,126359,126901,126922,126981,127371,127943,128688,129586,130608,131535,132206,132778,133164,133490,133538,133702,134031,134846,135766,136854,137587,139067,140450,141954,142796,143325,144012,144816,145665,146387,147356,148610,150055,151426,152956,154279,154934,155415,155975,156747,157733,158700,160254,161904,163666,165338,166710,167873,168563,169053,169780,170466,171372,172334,173414,174460,175092,175674,176512,177306,177822,177833,177958,178076,178387,178732,179696,180895,182886,184454,184772,183811,183484,184942,187586,190556,193485,196377,198630,201039,203235,205414,208217,211860,215641,218909,221113,223212,224248,225912,228305,231126,234015
395025,13,"Riverside, CA",Msa,CA,144020,144761,145402,146702,147874,149093,150274,151673,153042,154511,155844,157181,158543,159652,160981,162293,163794,165253,166963,168963,170814,172464,173955,175603,177080,178355,179523,180830,182482,184702,187168,190223,193220,196154,198906,201401,203945,205927,208274,211121,214705,218298,221864,225786,229575,233742,237709,241845,245373,249462,254429,260097,265829,272783,280760,290547,298320,305554,310632,317838,323311,330074,334980,342774,348094,354017,358884,365313,371755,377581,382470,386351,390292,394023,398358,401914,405199,408039,410145,411904,413180,414038,414295,413922,413432,413734,412554,410438,406378,402222,397542,391618,384940,378138,371876,366017,360110,351826,340437,327415,315106,303783,291174,278964,267584,259491,250851,241905,232879,227993,224228,220331,215038,211918,209553,207212,203942,202086,202437,204199,206467,207125,207877,208565,210042,210377,210066,208404,208018,206622,206902,206872,207320,206735,205859,204568,203952,202389,201300,200026,199252,198454,198255,198005,198056,197301,197231,197601,198468,199694,201111,203611,206603,208829,210751,212938,216626,220084,224071,228097,233326,238699,243996,247677,252803,259124,266160,271370,275675,280030,283077,284756,286549,288249,289146,289710,289807,291195,291835,292774,293610,294803,295938,297596,298718,300243,300866,302347,303951,305685,307115,308877,310803,312405,314049,315630,317652,319000,320461,322067,323138,324369,325256,326731,328469,330021,331977,334352,336574,339315,339977,341968,343507,346422,348301,350254,352563,356068,359215,361994,364672,366870,368638,369687,370926,371698,372471,372759,374341,375483,377206,378184,378969,379355,379655,380225,380400,381938,382739,384994,385590,387168,388645,391024,392349,393263,395559,400179,405866,411453,417341,423706,429844,436296,443476,452823,464464,477590,492666,506481,518229,525266,529765,534726,544460,555884,568579
394976,14,"Phoenix, AZ",Msa,AZ,142390,142766,143218,144108,144995,145667,146388,147072,147897,148604,149313,150010,150704,151387,152066,152728,153379,154015,154594,155191,155789,156466,157186,157809,158323,158773,159337,159932,160461,161116,161829,162756,163410,164087,164635,165347,166003,166732,167322,168019,168682,169454,170205,171066,172117,173135,173990,174680,175305,176192,177301,178627,180253,181956,,,190150,192948,195747,199635,203768,,214399,220607,227467,236884,247164,257020,267405,275939,284316,288525,290103,294112,298917,304457,306305,306999,305857,303294,299792,298348,295886,293781,291261,289931,289289,289119,288838,287528,285341,282483,279282,276292,271915,267513,262909,257219,251442,244117,239233,234050,228421,220977,213993,208562,201233,193872,187197,183974,180647,177210,173019,169899,167441,165386,163463,160672,160398,160486,161141,160002,158746,158378,157575,156833,153969,151935,149096,147770,145934,144171,141806,139992,139024,137471,135913,134118,133587,133408,133444,133636,133738,135054,135893,137180,137744,140357,144226,148418,151946,155266,159136,162658,166049,168036,170782,172628,175285,176890,178900,181718,185492,188531,190917,192553,192991,194518,196592,199722,200565,200153,199903,200131,200081,200133,199802,200120,201101,202415,203172,203840,205750,207688,209498,210234,211810,213196,215072,216071,216781,217354,219288,221057,222445,223422,224460,225429,225615,226250,227344,229096,230697,231500,232309,233668,235461,236805,237895,239031,240767,241738,243198,244495,245837,246633,248092,250378,252694,254510,256042,257364,258826,260315,262198,263401,264456,265434,266810,268098,269471,270337,271133,271920,273036,274908,276524,278195,279779,281818,283837,285907,288922,293026,295741,297476,299476,303881,309129,314405,319761,325891,333108,339412,348019,354804,366666,378071,391132,401410,409616,417322,423501,429595,435357,443974,453110
395078,15,"Seattle, WA",Msa,WA,220916,221950,222801,224469,226127,227514,229016,230062,230988,231769,232723,233981,235357,236820,238272,239529,240372,241259,242018,243115,243837,244866,245685,246966,247895,248964,249880,250753,251375,251780,252297,253033,253710,254430,255043,255263,255997,256665,258165,259359,260996,262361,263686,265159,266498,267874,268753,270116,271784,273648,275308,277284,279862,282992,285736,288231,290534,292813,295309,298153,301414,304026,307301,310996,315453,320678,326298,332655,337809,342487,346892,351357,354685,359210,363727,369603,374852,380000,384945,389372,393055,396343,398283,399286,399668,401212,404509,408628,411408,412852,413086,414065,414232,412550,409540,406906,404852,402334,399474,395561,391355,386667,382843,377858,372963,368245,364241,359585,355467,351019,346852,341008,336175,332047,329854,327747,326062,324955,324658,324433,322486,320706,318794,319208,319632,318762,316106,312191,308913,304845,301280,297938,295641,294074,291707,289265,284732,281583,278160,275916,273126,270527,268416,266436,265108,262979,262381,262302,264391,267033,270044,272291,274344,276897,280119,282960,285030,288417,292554,297579,301893,305411,309111,312489,315817,318415,320664,323415,326848,329935,331439,332262,332657,335032,336351,337345,337323,338812,340928,344200,348108,351285,354294,356347,359518,361667,364072,367193,370475,373705,376948,380635,384278,388982,393814,398679,402248,405414,408572,411093,413605,416000,420118,425306,430951,436677,441667,447004,451547,456145,460646,464634,468222,472821,477168,483058,489782,498052,505805,511178,514116,514750,513791,513325,514731,516243,517593,517666,518589,517984,517454,515435,514352,512860,512692,513577,514749,516193,519685,525452,532572,538557,544622,548993,549006,548472,550170,558173,567490,578203,587496,594449,601547,609007,618189,628602,640771,658565,674406,687910,696298,703967,715039,726690,740553,753688,771631
394865,16,"Minneapolis-St Paul, MN",Msa,MN,155875,156654,157247,158650,159965,161494,163102,165635,167919,170240,171817,173796,175578,177271,179071,180978,182725,184417,186208,188372,190662,193075,195212,196914,198257,199386,200512,201579,203199,204710,206406,207830,209396,210902,212450,214218,215939,217537,219053,220558,222173,223605,225124,226564,228126,229509,231015,232486,233888,235369,236792,238569,240313,242250,243916,245430,246896,248202,249269,250361,251883,253586,254887,256433,258049,259726,260875,261640,262565,263426,264527,265262,265740,266080,266333,266844,267154,267669,267645,267442,266707,266187,265526,265266,265129,265177,264846,264325,263563,262815,261647,260616,259380,258381,256789,254769,252320,249485,246890,244674,243055,241800,240114,237572,234551,231484,228817,226266,223769,221387,218651,216504,215354,215137,215110,215054,214592,213795,212846,212491,212448,212856,213696,214498,215032,214671,213804,211997,209535,206948,204822,202375,200263,197799,196420,194627,192959,190976,189161,187651,186237,184972,183613,182167,181162,180697,181410,182268,183239,184376,185664,187164,188652,190459,192318,194097,196001,197519,199164,200613,203124,205386,207774,209703,211626,213321,214729,215937,217596,219769,222727,225036,226426,226684,226505,225869,225076,224310,224070,224546,225261,227289,229309,231405,232154,232299,232522,232719,233286,233640,234486,235667,237525,239702,241718,243152,243529,243762,244242,245364,246335,247413,248540,249941,251335,253032,255035,257252,259102,260350,261184,261659,262359,263033,264386,266298,268732,271298,273511,275380,276627,277401,278014,279102,280349,281717,282907,284446,286027,287415,287887,288315,288724,289455,289897,290192,290982,292094,293502,295156,296564,298038,299253,300604,301415,301952,302778,304943,307972,311881,315665,319121,322607,325534,328808,331164,335093,339794,345593,349651,352432,354165,356353,359324,362221,365680,369107
395056,17,"San Diego, CA",Msa,CA,229073,230320,231670,234682,237569,241314,245197,249375,253044,256257,259641,262544,265089,268306,272559,277741,281959,284994,287192,289453,292140,295025,297906,300041,302269,304454,307458,310927,315248,319839,325386,331180,337139,343183,348616,354730,359684,364565,369663,375112,381204,386012,392139,397341,404140,409895,415778,417316,422325,429784,440390,448980,457863,473129,487084,500185,509452,519271,526792,533365,537194,540982,547700,556102,564418,567148,568173,569350,570413,571117,571190,571252,573069,572548,572968,572132,573918,573084,570132,565550,561782,559090,557917,556041,554716,552335,546341,540479,534085,530097,524614,521185,516155,511607,505325,501139,494653,486721,477691,470950,462587,454117,443805,434323,422800,413461,404852,399409,394336,391648,390254,385262,382389,376045,375324,372092,373543,374029,378287,381871,385454,387136,389371,393415,393999,393720,390748,388611,385148,380586,377076,375987,375292,374474,371700,370332,368659,368072,366234,362398,358620,355837,355147,354060,355022,356023,357134,356577,357311,359952,362574,365025,367083,370381,374283,381737,388306,394831,400858,407768,414629,423022,431733,440144,444289,446996,449966,453465,459864,467515,468466,466792,462907,462790,463146,460495,460875,461734,466340,468317,468783,469446,474390,478063,481857,481983,481119,481869,484326,488966,492596,497563,505470,508770,508036,507477,508907,512296,510788,513198,516205,522504,525770,528528,528629,531764,535789,541165,546353,550203,551716,552699,555140,560514,563985,567910,574020,580602,584825,584619,584035,585120,587203,590315,591507,593793,594730,594380,590607,588246,587883,590935,592574,594459,596744,598744,599318,599881,601915,604447,607416,610675,616356,620317,623254,623495,627096,633815,643981,655085,667238,677941,687434,695876,706191,720335,741494,765864,789895,804648,814441,819215,826807,838226,858817,879278,902655
395121,18,"St. Louis, MO",Msa,MO,115428,115650,115915,116488,117070,117709,118435,119274,120090,120876,121813,122603,123105,123419,123878,124641,125452,126284,127069,127719,128446,129178,130015,130860,131643,132414,133052,133687,134364,135153,136009,136747,137513,138299,139174,139945,140707,141463,142184,142866,143643,144556,145467,146410,147465,148650,149591,150530,151292,152035,152610,153219,154074,154946,155940,156707,157309,157827,158434,159217,159970,160648,161350,162044,162901,163667,164435,165211,166044,166886,167637,168376,169025,169675,170218,170765,171254,171677,172070,172278,172515,172796,173191,173433,173604,173579,173628,173656,173703,173765,173753,173627,173342,172952,172431,171902,171350,171111,170759,170065,169284,168499,168039,167486,166972,166256,165459,164573,163807,163269,163061,162742,162136,161177,160234,159429,158734,158393,158459,158730,158920,158572,158281,158250,158450,158271,157682,156900,156091,155075,154102,153001,151988,151089,150239,149434,148488,147717,146794,145771,144860,143989,143186,142332,141736,141321,141324,141673,142197,142412,142295,142145,142117,141899,141971,142084,142867,143275,143727,144028,144439,144807,144896,145037,144986,145253,145257,145379,145106,145092,145179,145768,146744,147734,148482,148786,148913,149022,149086,149260,149183,149472,149796,150570,151147,151737,152117,152527,152883,153241,153487,154027,154522,155205,155693,156260,156864,157557,158241,158672,159197,159957,160919,161621,162212,162888,163676,164410,164825,165278,165739,166524,167410,168198,168731,169180,169736,170297,171051,171638,172239,172524,173039,173667,174245,175016,175755,176753,177866,179120,180017,180335,180477,180556,180681,180739,180965,181353,181799,182643,183420,184353,184757,185321,185456,186163,187352,189292,191433,193571,195744,197789,199837,201664,203998,206563,209959,213667,217258,219617,220906,221835,223466,225698,228516,231806,235436
395148,19,"Tampa, FL",Msa,FL,103760,103968,104251,104937,105742,106563,107258,108031,108836,109615,110359,111127,111865,112692,113429,114285,115020,115809,116624,117464,118374,119247,120163,121147,122155,123090,124056,125083,126142,127147,128124,129206,130233,131235,132224,133354,134527,135742,136939,138265,139634,140916,142241,143556,144953,146421,147758,149133,150247,151503,152961,154629,156434,158475,160990,163771,166541,168855,171004,173172,175689,178531,181604,185406,189100,193093,197055,201391,206144,210097,213836,216889,219809,222904,226623,230966,233988,236197,237209,238814,239260,238918,237558,235440,234403,233712,233377,232668,231520,229563,226436,222915,219687,216225,213407,209743,206469,202369,199048,195658,192386,189195,186008,182687,179342,175848,171978,168324,165135,162255,159645,156623,154217,151808,149993,147851,146029,144476,143907,143253,143079,142849,142682,142422,142116,141687,140680,139396,137758,136209,134497,133198,131558,129641,127855,126055,124656,123092,121846,120736,120052,119926,119872,119739,119246,119195,119355,119775,120112,120550,121277,122167,122927,123826,124488,125710,127021,128648,129924,131168,132813,134598,136664,138414,140219,141958,143580,145083,145852,146772,147662,148628,149537,150172,150825,150982,151527,152695,154124,155564,156430,157517,158035,158887,159343,160328,161213,162215,163353,164625,165913,167431,169102,171089,172723,174137,175411,176408,177536,178738,180169,181243,182950,184696,186376,187269,188133,189762,191403,193119,194408,196020,197335,198653,199986,201336,202644,204314,206343,208206,209374,210364,211249,212400,213686,215050,216459,218067,219676,220404,220758,221107,221758,222146,222758,223247,223748,224268,225292,226328,227577,228931,230727,232404,233565,234748,236084,238683,241463,244670,248383,252332,256744,260844,265154,269493,274741,282596,291769,300782,308464,314907,321646,327229,335042,342654,352962
394358,20,"Baltimore, MD",Msa,MD,156222,156398,156726,157350,158062,158733,159307,160012,160681,161434,161960,162552,163078,163558,163936,164567,165278,166233,167122,168257,169370,170347,171186,172079,173194,174495,175746,177019,178584,180398,182289,184119,185924,187781,189600,191506,193220,194900,196573,198547,200607,203019,205563,208261,210839,213399,215909,218480,220848,223143,225361,228341,232040,236118,239772,244240,248665,253259,257396,261318,264931,267572,270845,274974,279959,285391,291190,297513,302204,306450,309453,313005,315795,318957,321957,325669,329039,332219,334538,335772,336944,337467,337466,336958,336899,337424,337947,338356,338589,338683,338379,338246,337844,337126,334875,332502,330600,329844,329234,327515,325321,322541,319372,315876,312555,309655,307337,304678,302105,299657,297365,294728,291568,289209,287481,286445,284878,283604,282414,281584,281052,280649,280476,280815,281461,281543,280522,278056,275422,272802,270356,267722,265608,264341,263612,262439,261375,260332,258949,257289,255611,254570,253442,252636,251647,251465,251722,252458,252857,252820,252698,252426,252411,252525,253170,253610,254431,255402,257209,258739,260421,261692,263017,263855,264930,266076,268006,269350,270480,271018,271265,271919,271713,271513,270608,270295,269688,269381,269132,269205,269251,269359,269622,269469,269550,269165,268875,268428,268795,269077,269031,269359,269927,271092,271521,272528,273481,274012,274513,274597,275634,276247,277575,278700,279861,280429,280972,282191,282930,283486,282950,282654,282733,283380,284614,285932,287172,288166,289341,290326,291051,291402,292049,292630,293185,293294,293800,294019,294661,295235,295747,296084,296281,296336,296535,296381,296159,295779,295927,296535,297440,297903,298736,299200,299799,300437,302173,304845,307942,311434,314950,318736,321521,324851,328182,332127,335609,339706,343886,347376,349590,351190,353546,355842,358858,362153,366129
394530,21,"Denver, CO",Msa,CO,198081,199424,200588,203179,205611,208194,210607,213255,215994,218662,221357,223897,226542,228902,231339,233619,235682,237361,239109,240832,242371,243576,244619,245359,245666,246178,247088,248177,249204,249978,250782,251151,251562,252002,252551,252816,252826,252889,253352,253643,253582,253361,253400,253527,253771,254013,254744,255414,255825,255939,256139,256746,257420,258126,258720,259323,259414,259698,259894,260769,261584,262125,262507,262817,263486,263944,264543,264965,265233,265615,265956,266449,266881,267024,267235,267276,267782,268086,268103,268147,267544,266917,266085,265790,265479,264666,264235,264151,264661,264986,265197,265108,264369,263191,261661,259765,258242,256959,256133,255248,254268,253545,252183,251030,250111,249557,248840,247878,246956,246583,246527,246497,246498,246354,245954,245623,245411,245622,245717,246023,246888,248187,249200,249362,248883,247907,246785,245409,244025,242639,241607,240772,240061,239123,238167,237517,236358,235533,234709,234502,234445,234401,234441,234400,234628,235074,235626,236642,238372,240660,242965,244627,246392,248209,250303,252241,254522,257165,259894,262119,263962,265956,268451,271134,273493,275371,277047,279287,281278,283579,285029,286657,288407,290282,292276,293583,295444,297680,300687,303987,308039,312306,316262,319761,322802,325846,328583,331858,335344,339218,342943,346847,349996,353483,356789,360225,362905,364902,367153,369332,371439,373668,376492,379772,383218,386911,390622,393774,396033,397912,399088,400225,402058,404715,407545,410813,413686,416526,418851,421715,424501,426926,428904,430821,433052,435214,437735,439084,440120,441283,442349,443223,442743,442567,442178,442483,442911,443670,444621,446514,449384,451565,453427,454933,456368,457394,458822,462007,466399,471723,477472,483513,489871,496708,504373,513060,524740,538119,551950,561982,569229,575460,583093,592378,602423,613820,627072
394982,22,"Pittsburgh, PA",Msa,PA,88424,88652,88863,89237,89666,90001,90408,90664,91035,91268,91573,91901,92317,92777,93175,93628,94004,94433,94887,95366,95795,96127,96451,96811,97151,97567,98000,98441,98868,99133,99584,100208,100757,101189,101318,101560,101935,102215,102453,102711,103415,104520,105411,105914,105981,106060,105876,106025,105953,106504,106957,107356,107780,108255,108938,109371,109788,110264,110780,111213,111650,111535,111640,112131,113013,113748,114170,114731,115052,115329,115600,115935,116231,116482,116842,117181,117532,117943,118162,118172,118062,118143,118274,118411,118489,118678,118837,118834,118948,119001,119393,119666,120111,120384,120659,120757,120833,120721,120583,120650,120678,120703,120588,120497,120508,120438,120362,119820,119348,119420,119695,119962,120076,120333,120588,120354,120148,120215,120793,121564,122338,123088,124043,125025,125614,125762,125619,125398,125273,124838,124440,123846,123693,123474,123317,122918,122682,122366,122189,122112,122279,122181,122055,121879,121943,122026,122169,122479,123079,123599,123852,123988,124094,124306,124334,124660,124896,125390,125515,125834,126066,126530,127037,127400,127671,127794,127977,128062,128381,128897,129589,130048,130193,130302,130553,130839,131088,131220,131434,131814,132036,132209,132379,132893,133673,134367,134825,135180,135531,135937,136165,136466,137175,138193,139038,139555,139714,140073,140258,140697,140751,140988,141103,141694,141600,141766,141982,142924,143645,144105,144571,145205,145923,146475,146974,147452,148054,148399,149596,150785,151988,152448,152871,153386,153861,154409,154912,155459,156143,157076,157691,157962,158575,159297,159933,160142,160242,160722,161515,162458,162979,163343,164097,164878,164900,164975,165865,167962,170475,172989,175370,177426,179882,181312,182969,184803,189097,193221,196595,198345,199314,200220,200895,202373,204242,207052,209200
